rid,binaryID
353,1011110111111101111101110101011101000010101110110
354,101111011111110111110111010101110100001010110
355,101111011111110111110111010101111001011
356,1011110111111101111101110101011110010110
357,1011110111111101111101110101011110010111
358,101111011111110111110111010101110100001010111011010001
359,10111101111111011111011101010111010000101011101101000
360,10111101111111011111011101010111010000101011101101001
361,1011110111111101111101110101011101000010101110110100
362,1011110111111101111101110101011101000010101110110101
363,1011110111111101111101110101011101000010101110110110
364,1011110111111101111101110101011101000010101110110111
365,101111011111110111110111010101110100001010101
366,1011110111111101111101110101011101000010101
367,10111101111111011111011101010111010000101010
368,101111011111110111110111010101110100001010
369,10111101111111011111011101010111010000100
370,10111101111111011111011101010111010000101
371,101111011111110111110111010101110100001011
372,10111101111111011111011101010111010000101011
373,101111011111110111110111010101110100001010111
374,101111011111110111110111010101110100001110
375,101111011111110111110111010101110100000
376,1011110111111101111101110101011101000010
377,10111101111111011111011101010111010000
378,1011110111111101111101110101011101000011
379,101111011111110111110111010101110100001
380,10111101111111011111011101010111010001
381,10111101111111011111011101010111010000110
382,10111101111111011111011101010111010000111
383,101111011111110111110111010101110100001100
384,101111011111110111110111010101110100001101
385,10111101111111011111011101010111010000101011101101
386,101111011111110111110111010101110100001010111011010
387,1011110111111101111101110101011101000010101110111
388,101111011111110111110111010101110100001010111011011
389,1011110111111101111101110101011101001010110100100
390,1011110111111101111101110101011101001010110101000
391,1011110111111101111101110101011101001010110101001
392,1011110111111101111101110101011101001010110100101
393,101111011111110111110111010101110100101011010010
394,101111011111110111110111010101110100101011010100
395,101111011111110111110111010101110100001111
396,1011110111111101111101110101011101001010110101010
397,1011110111111101111101110101011101001010110101011
398,101111011111110111110111010101110100101011010101
399,101111011111110111110111010101110100101011000
400,101111011111110111110111010101110100101011001
401,10111101111111011111011101010111010010101100
402,10111101111111011111011101010111010010101101
403,1011110111111101111101110101011101001010110
404,101111011111110111110111010101110100101001000
405,101111011111110111110111010101011
406,1011110111111101111101110101010101
407,10111101111111011111011101010101011
408,10111101111111011111011101010110
409,10111101111111011111011101010111
410,101111011111110111110111010101111
411,1011110111111101111101110101011100
412,1011110111111101111101110101011101
413,101111011111110111110111010101110110
414,101111011111110111110111010101110111
415,1011110111111101111101110101010101001
416,1011110111111101111101110101010101011
417,10111101111111011111011101010101010011
418,10111101111111011111011101010101010100
419,10111101111111011111011101010101010101
420,101111011111110111110111010101010101010
421,101111011111110111110111010101010101011
422,10111101111111011111011101010111010111010
423,10111101111111011111011101010111010111011
424,1011110111111101111101110101011101011100
425,10111101111111011111011101010111010
426,10111101111111011111011101010111011
427,101111011111110111110111010101110100
428,101111011111110111110111010101110101
429,1011110111111101111101110101011101000
430,10111101111111011111011101010111010100
431,1011110111111101111101110101011101010
432,10111101111111011111011101010111010101
433,1011110111111101111101110101011101011
434,10111101111111011111011101010111010110
435,101111011111110111110111010101010100101
436,1011110111111101111101110101010101001010
437,1011110111111101111101110101010101001011
438,1011110111111101111101110101011101011111100100
439,1011110111111101111101110101011101011111100101
440,101111011111110111110111010101110101111110010
441,101111011111110111110111010101110101111110011
442,101111011111110111110111010101110101111110100
443,101111011111110111110111010101110101111110101
444,1011110111111101111101110101011101011101
445,1011110111111101111101110101011101011110
446,101111011111110111110111010101110101110
447,10111101111111011111011101010111010111111000
448,10111101111111011111011101010111010111110
449,10111101111111011111011101010111010111111001
450,10111101111111011111011101010111010111111
451,1011110111111101111101110101011101011111100
452,101111011111110111110111010101110101111110
453,1011110111111101111101110101011101011111101
454,10111101111111011111011101010111010111
455,1011110111111101111101110101011101001
456,101111011111110111110111010101110101111
457,1011110111111101111101110101011101011111
458,1011110111111101111101110101011101001000
459,101111011111110111110111010101110100100
460,10111101111111011111011101010111010010
461,10111101111111011111011101010111010011
462,101111011111110111110111010101110100101
463,101111011111110111110111010101110100110
464,10111101111111011111011101010111010010000
465,10111101111111011111011101010111010010001
466,1011110111111101111101110101011101001001
467,1011110111111101111101110101011101001010
468,10111101111111011111011101010111010010100
469,10111101111111011111011101010111010010101
470,101111011111110111110111010101110100101000
471,101111011111110111110111010101110100101001
472,1011110111111101111101110101011101001010010
473,1011110111111101111101110101011101001010011
474,1011110111111101111101110101011101011111101000
475,10111101111111011111011101010111010111111010000
476,10111101111111011111011101010111010111111010001
477,1011110111111101111101110101011101011111101010
478,1011110111111101111101110101011101011111101001
479,1011110111111101111101110101011101011111101011
480,101111011111110111110111010101110101111110100010
481,101111011111110111110111010101110101111110100011
482,10111101111111011111011101010111010111111010110
483,10111101111111011111011101010111010111111010111
484,101111011111110111110111010101110100111
485,1011110111111101111101110101011101001011
486,1011110111111101111101110101011101001010010001100
487,1011110111111101111101110101011101001010010001101
488,101111011111110111110111010101110100101001000110
489,10111101111111011111011101010111010010100100011110
490,1011110111111101111101110101011101001010010001110
491,101111011111110111110111010101110100101001000111
492,1011110111111101111101110101011101001010010001111110
493,1011110111111101111101110101011101001010010001111
494,10111101111111011111011101010111010111111010
495,10111101111111011111011101010111010111111011
496,101111011111110111110111010101110101111111
497,1011110111111101111101110101011101001010010001111111
498,101111011111110111110111010101110100101001000111110
499,1011110111111101111101110101011101001010111110101000
500,1011110111111101111101110101011101001010111110101100
501,1011110111111101111101110101011101001010111110101101
502,101111011111110111110111010101110100101011111010110
503,101111011111110111110111010101110100101011111010111
504,10111101111111011111011101010111010010100100011111110
505,101111011111110111110111010101110100101001000111111100
506,10111101111111011111011101010111010010100100011111
507,101111011111110111110111010101110100101001000111111
508,10111101111111011111011101010111010010100100010
509,101111011111110111110111010101110100101011110110
510,1011110111111101111101110101011101001010111110101001
511,101111011111110111110111010101110100101011111010100
512,101111011111110111110111010101110100101011111010101
513,10111101111111011111011101010111010010101111101010
514,10111101111111011111011101010111010010101111101011
515,10111101111111011111011101010111010010101111101100
516,101111011111110111110111010101110100101001000111111101
517,10111101111111011111011101010111010010100100011111111
518,1011110111111101111101110101011101001010111110101110
519,1011110111111101111101110101011101001010111110101111
520,1011110111111101111101110101011101001010111110110000
521,10111101111111011111011101010111010010101111101100010
522,1011110111111101111101110101011101001010111110110001
523,10111101111111011111011101010111010010101111101100011
524,101111011111110111110111010101110100101011111011000
525,1011110111111101111101110101011101001010111110110010
526,1011110111111101111101110101011101001010111110110011
527,101111011111110111110111010101110100101011111011001
528,101111011111110111110111010101110100101011111011001100
529,10111101111111011111011101010111010010101111101100110
530,101111011111110111110111010101110100101011111011001101
531,1011110111111101111101110101011101001010111110110011010
532,10111101111111011111011101010111010010101111101100111
533,1011110111111101111101110101011101001010111110110011011
534,10111101111111011111011101010111010010101111101100110110
535,10111101111111011111011101010111010010101111101100110111
536,10111101111111011111011101010111010010101111101101
537,10111101111111011111011101010111010010101111101110
538,10111101111111011111011101010111010010101111101111110
539,1011110111111101111101110101011101001010111110111111100
540,10111101111111011111011101010111010010101111101111111
541,101111011111110111110111010101110100101011111011111110
542,101111011111110111110111010101110100101011111011111111
543,1011110111111101111101110101011101001010111110111111110
544,101111011111110111110111010101110100101011111111110
545,1011110111111101111101110101011101001010111111111110
546,101111011111110111110111010101110100101011111011111110111000
547,1011110111111101111101110101011101001010111110111111101110010
548,101111011111110111110111010101110100101011111011111110111001
549,1011110111111101111101110101011101001010111110111111101110011
550,10111101111111011111011101010111010010101111101111111011100
551,10111101111111011111011101010111010010101111101111111011101
552,1011110111111101111101110101011101001010111110111111101110
553,1011110111111101111101110101011101001010111110111111101111
554,101111011111110111110111010101110100101011111011111110110
555,101111011111110111110111010101110100101011111011010
556,101111011111110111110111010101110100101011111011011
557,101111011111110111110111010101110100101011111011111100
558,101111011111110111110111010101110100101011111011111101
559,10111101111111011111011101010111010010101111101111111010
560,1011110111111101111101110101011101001010111110111111101
561,10111101111111011111011101010111010010101111101111111011
562,1011110111111101111101110101011101001010111110111111111
563,101111011111110111110111010101110100101011111011111111100
564,10111101111111011111011101010111010010101111101111111110
565,101111011111110111110111010101110100101011111011111110111
566,101111011111110111110111010101110100101011111011111111110
567,101111011111110111110111010101110100101011111011111111111
568,10111101111111011111011101010111010010101111101111111111
569,101111011111110111110111010101110100101011111011111111101
570,10111101111111011111011101010111010010101101000
571,101111011111110111110111010101110100101011010011
572,10111101111111011111011101010111010010101101010
573,10111101111111011111011101010111010010101101001
574,10111101111111011111011101010111010010101101011
575,1011110111111101111101110101011101001010110100
576,1011110111111101111101110101011101001010110101
577,101111011111110111110111010101110100101011010
578,101111011111110111110111010101110100101011011
579,1011110111111101111101110101011101001010010000
580,1011110111111101111101110101011101001010111
581,101111011111110111110111010101110100101011100
582,10111101111111011111011101010111010010101110
583,101111011111110111110111010101110100101011101
584,10111101111111011111011101010111010010101111
585,1011110111111101111101110101011101001010111010
586,1011110111111101111101110101011101001010111011
587,101111011111110111110111010101110100101011110
588,1011110111111101111101110101011101001010111100
589,101111011111110111110111010101110100101010
590,10111101111111011111011101010111010010100100
591,10111101111111011111011101010111010010100101
592,101111011111110111110111010101110100101011
593,101111011111110111110111010101110100101001001
594,1011110111111101111101110101011101001010010001
595,10111101111111011111011101010111010010100100011
596,10111101111111011111011101010111010010101111010
597,1011110111111101111101110101011101001010111101
598,101111011111110111110111010101110100101011110111
599,101111011111110111110111010101110100101011101000
600,10111101111111011111011101010111010010101110100
601,101111011111110111110111010101110100101011101001
602,10111101111111011111011101010111010010101110101
603,101111011111110111110111010101110100101011101010
604,101111011111110111110111010101110100101011101011
605,101111011111110111110111010101110100101011111
606,1011110111111101111101110101011101001010111110
607,1011110111111101111101110101011101001010111111
608,10111101111111011111011101010111010010101111100
609,10111101111111011111011101010111010010101111110
610,10111101111111011111011101010111010010101111111
611,10111101111111011111011101010111010010101111101
612,101111011111110111110111010101110100101011111110
613,1011110111111101111101110101011101001010111111100
614,1011110111111101111101110101011101001010111111101
615,10111101111111011111011101010111010010101111011
616,1011110111111101111101110101011101001010111110100
617,1011110111111101111101110101011101001010111110101
618,101111011111110111110111010101110100101011111010
619,101111011111110111110111010101110100101011111011
620,1011110111111101111101110101011101001010111110110
621,1011110111111101111101110101011101001010111110111
622,101111011111110111110111010101110100101011111111
623,10111101111111011111011101010111010010101111101111
624,101111011111110111110111010101110100101011111011110
625,10111101111111011111011101010111010010101111111010
626,10111101111111011111011101010111010010101111111011
627,1011110111111101111101110101011101001010111111111010
628,1011110111111101111101110101011101001010111111111011
629,10111101111111011111011101010111010010101111111110110
630,101111011111110111110111010101110100101011111111100
631,10111101111111011111011101010111010010101111111110111
632,1011110111111101111101110101011101001010111111111000
633,1011110111111101111101110101011101001010111111111001
634,101111011111110111110111010101110100101011111011111
635,1011110111111101111101110101011101001010111110111110
636,1011110111111101111101110101011101001010111110111111
637,1011110111111101111101110101011101001010111111110
638,1011110111111101111101110101011101001010111111111
639,10111101111111011111011101010111010010101111111110
640,101111011111110111110111010101110100101011111111101
641,10111101111111011111011101010111010010101111111111
642,101111011111110111110111010101110100101011111111111
643,1011110111111101111101110101011101001010111111111111
1,1
