"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.210125372760427,0.00509457598000177
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.099843868351998,0.00530009704699803
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.235390064670007,0.00530014092087342
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.337629071799644,0.00556021593596051
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.03110515356493,0.00526790182092145
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,1.07147541645868,0.00527068471310019
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.524437472324137,0.00524783998183951
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.356729918813844,0.00525089762659995
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.748051695405065,0.00510922630956116
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.633342552807567,0.00509892194469723
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.447040417260718,0.00511043213643489
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.986594104785158,0.0051805387115608
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.306236003154072,0.00519478358557958
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.541599674655923,0.00510954378319483
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.409875767664085,0.00531362041411774
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.153456885931386,0.00575703835249932
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.188135372846938,0.00511794706443648
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.165352740943476,0.00508254062067835
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.196350876097637,0.00507088568152285
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.370618026676316,0.00507450348017539
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.401603953052602,0.0050581108454018
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.319332897647398,0.00514580556620127
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.148881048282701,0.00514919413775599
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.342921349069868,0.00513683044799775
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.278595664109998,0.00524730836634028
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.136555656825842,0.00527138248679398
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.235560906784528,0.00519243506742209
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.13316776630756,0.00519534365539269
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.13752253943342,0.00510394962907936
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.080131277020662,0.00514017474710735
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.107681483759584,0.00507165853387398
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.153060565554662,0.00509903744365334
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.186535219741135,0.00511850600889521
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.120511104220335,0.00525471340375232
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0841069262795241,0.00538743376109733
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.0530751952696693,0.00531900032481361
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.14061801887567,0.00531612971080723
-0.0380869923246412,0.897185205074266,0.947198609096459,0.0247377280154626,0.082594841165182,0.00544936270965232
